item_id,Item Code,Brand,L1,Product Priority,Social Nudge
7541004,1070747,Smashbox,Makeup,447.0,
7567106,1116486,Huda Beauty,Makeup,448.0,
7608605,1158510,Sheglam,Makeup,449.0,
7540732,1020763,Maybelline New York,Makeup,450.0,500+ units sold in the last month
9230486,1198254,Arencia,Skin,451.0,500+ units sold in the last month
7540796,940374,Maybelline New York,Makeup,452.0,500+ units sold in the last month
7553459,1090175,Minimalist,Skin,453.0,500+ units sold in the last month
7598374,1140051,The Face Shop,Makeup,454.0,
7608505,1158466,Sheglam,Makeup,455.0,
10973243,1197249,Klairs,Skin,456.0,
8613939,1165566,Huda Beauty,Makeup,457.0,
7579003,1018136,Nivea,Bath & Body,458.0,500+ units sold in the last month
9462050,1199111,PAULA'S CHOICE,Skin,459.0,
8728866,COMBO_251205111755776-JY8B,Beauty of Joseon,Skin,460.0,
7556650,1102780,GK Hair,Hair,461.0,
7562606,1108204,Dr. Sheth's,Skin,462.0,500+ units sold in the last month
8748447,1190437,Cetaphil,Skin,463.0,500+ units sold in the last month
8878065,1193359,M.A.C,Makeup,464.0,
7599850,1146779,Insight Cosmetics,Makeup,465.0,
7557276,1102072,Cetaphil,Mom & Baby,466.0,
8627016,1184274,NARS,Makeup,467.0,
8618534,1181829,Torriden,Skin,468.0,500+ units sold in the last month
7503570,1010759,Swiss Beauty,Makeup,469.0,500+ units sold in the last month
7607982,1157833,Kimirica,Bath & Body,470.0,
8845767,1192191,medicube,Skin,471.0,
8602440,1165283,Sol de Janeiro,Fragrance,472.0,
7568415,1120211,Daily Life Forever52,Makeup,473.0,500+ units sold in the last month
7608474,1158428,Sheglam,Makeup,474.0,
7505283,1013453,Vaseline,Makeup,475.0,
8929196,1196165,KERASTASE,Hair,476.0,
7570630,1122793,Allies Of Skin,Skin,477.0,
8702585,REWARD-1121943,Etude,Makeup,478.0,
7591119,1133688,SKIN1004,Skin,479.0,500+ units sold in the last month
7610723,1158053,Plum,Skin,480.0,1000+ units sold in the last month
7616252,1169897,Rom&nd,Makeup,481.0,
7589751,1081296,Jo Malone London,Fragrance,482.0,
7535493,1070079,Beautiliss Professional,Tools & Appliances,483.0,
7543043,1067205,CLINIQUE,Skin,484.0,500+ units sold in the last month
7604066,1150343,Plum,Skin,485.0,500+ units sold in the last month
7567456,1118990,Minimalist,Hair,486.0,
7532449,944682,Daily Life Forever52,Makeup,487.0,
10439845,1187642,Eclipse Solaire,Skin,488.0,
8639697,1185557,Moxie Beauty,Hair,489.0,
7549240,1053542,L'Oreal Paris,Hair,490.0,500+ units sold in the last month
7549319,1086951,Dove,Bath & Body,491.0,
7592814,1133639,Streax,Hair,492.0,
7618363,1172468,Daily Life Forever52,Makeup,493.0,
7554573,1086957,Maybelline New York,Makeup,494.0,500+ units sold in the last month
7538547,946121,The Face Shop,Skin,495.0,
7592955,1134807,Treaclemoon,Bath & Body,496.0,
7605734,1154171,Foxtale,Bath & Body,497.0,
7559146,891949,Lakme,Makeup,498.0,500+ units sold in the last month
7540766,940379,Maybelline New York,Makeup,499.0,500+ units sold in the last month
7526819,1066292,Bronson Professional,Tools & Appliances,500.0,
7607819,1136255,Tira,Makeup,501.0,
7577583,1128358,Be Bodywise,Bath & Body,502.0,500+ units sold in the last month
7591832,1135191,Swiss Beauty,Makeup,503.0,1000+ units sold in the last month
7565924,1115282,Kayali,Fragrance,504.0,
7545912,829515,Bioderma,Bath & Body,505.0,
7539628,949594,Lakme,Skin,506.0,1000+ units sold in the last month
7609116,1157786,TIRTIR,Skin,507.0,
8640833,1183935,Rom&nd,Makeup,508.0,
7611325,1161677,mCaffeine,Bath & Body,509.0,
7576593,COMBO_231110100534-OLV,QOD Professional,Hair,510.0,
7592964,1134805,Treaclemoon,Bath & Body,511.0,
8576557,1179539,FENTY BEAUTY,Makeup,512.0,
7534137,1072695,Fixderma,Mom & Baby,513.0,
7608955,REWARD-1133712,SKIN1004,Skin,514.0,500+ units sold in the last month
10688792,1196582,COSRX,Skin,515.0,
10785585,REWARD-1161030,KIKO Milano,Makeup,516.0,
7568419,1120201,Daily Life Forever52,Makeup,517.0,
7579022,1129611,Kayali,Fragrance,518.0,
9664453,1199839,Arencia,Skin,519.0,
7599979,1141267,M.A.C,Makeup,520.0,
9576843,1199589,PAULA'S CHOICE,Skin,521.0,
7521554,932390,Sirona,Bath & Body,522.0,
7555501,1103000,Matrix,Hair,523.0,
9462063,1199119,PAULA'S CHOICE,Skin,524.0,
7593946,1128011,Bronson Professional,Tools & Appliances,525.0,
8774815,1191539,Cetaphil,Skin,526.0,500+ units sold in the last month
8706485,1183023,Huda Beauty,Makeup,527.0,
7553189,1102079,Alan Truman,Tools & Appliances,528.0,
7615275,1164628,Lakme,Skin,529.0,1000+ units sold in the last month
7598373,1140046,The Face Shop,Skin,530.0,500+ units sold in the last month
7520774,1040085,Olaplex,Hair,531.0,
8576465,1179469,FENTY BEAUTY,Makeup,532.0,
7546985,1080020,Lakme,Makeup,533.0,
7577762,1128180,The Formularx,Skin,534.0,500+ units sold in the last month
8602336,REWARD-949487,Lakme,Makeup,535.0,
7545903,411655,Bioderma,Skin,536.0,500+ units sold in the last month
7571576,1120082,Burberry,Fragrance,537.0,
7569125,1121844,Laura Mercier,Makeup,538.0,
7532262,1002776,Minimalist,Skin,539.0,
10436828,1199943,HELIOCARE,Skin,540.0,
7532230,1002785,Minimalist,Skin,541.0,500+ units sold in the last month
7534190,1020325,Caudalie,Skin,542.0,
7538538,946103,The Face Shop,Skin,543.0,1000+ units sold in the last month
7566270,1115856,Maybelline New York,Makeup,544.0,
9462061,1199127,PAULA'S CHOICE,Skin,545.0,
10781222,REWARD-1102160,Alan Truman,Tools & Appliances,546.0,
7618296,1172360,Laneige,Skin,547.0,500+ units sold in the last month
7608578,1158593,Sheglam,Makeup,548.0,
7540746,1021320,Maybelline New York,Makeup,549.0,
8714257,1187736,Estee Lauder,Makeup,550.0,
7567372,1108202,d'you,Skin,551.0,
7543297,1085616,Moroccanoil,Hair,552.0,
7532090,1002796,Minimalist,Skin,553.0,
7539171,949526,Lakme,Makeup,554.0,1000+ units sold in the last month
7611472,REWARD-1021725,M.A.C,Skin,555.0,
7550712,1091979,Benefit Cosmetics,Makeup,556.0,
7549321,1086947,Dove,Bath & Body,557.0,
10782146,1199255,Re'equil,Skin,558.0,
7599954,1145877,Lakme,Makeup,559.0,
8576520,1179498,FENTY BEAUTY,Makeup,560.0,
7597911,1143206,Beauty of Joseon,Skin,561.0,500+ units sold in the last month
11060497,1198451,d'you,Skin,562.0,
8640836,1183936,Rom&nd,Makeup,563.0,
7591570,1134076,Caudalie,Skin,564.0,
7542173,928345,Fixderma,Skin,565.0,
7557472,1108191,ClayCo.,Skin,566.0,500+ units sold in the last month
7538512,934815,The Face Shop,Makeup,567.0,
7611579,1154889,The Ordinary,Skin,568.0,
9462055,1199122,PAULA'S CHOICE,Skin,569.0,
7555511,1103078,L'OREAL PROFESSIONNEL,Hair,570.0,
7610306,COMBO_241128120427-AVZ,L'Oreal Professionnel,Hair,571.0,
7616039,1170458,Philips,Tools & Appliances,572.0,
7608810,1157747,TIRTIR,Makeup,573.0,
7532199,1002793,Minimalist,Skin,574.0,500+ units sold in the last month
7599712,1142757,Maybelline New York,Makeup,575.0,
10786627,REWARD-1188778,Etude,Makeup,576.0,
7577351,1128342,Laneige,Skin,577.0,500+ units sold in the last month
7595184,1138177,KIKO Milano,Makeup,578.0,
8929225,1196200,KERASTASE,Hair,579.0,
7553605,1102759,CLINIQUE,Makeup,580.0,
7574453,1126612,Europe Girl,Makeup,581.0,
7559095,1110557,Olaplex,Hair,582.0,
7598555,COMBO_240521090524-U3P,Plum,Skin,583.0,1000+ units sold in the last month
7528007,1043262,L'occitane,Bath & Body,584.0,
7556648,1102783,GK Hair,Hair,585.0,
7577193,1127271,Yves Saint Laurent,Fragrance,586.0,
7591122,1133702,SKIN1004,Skin,587.0,1000+ units sold in the last month
7518180,945451,AJMAL,Fragrance,588.0,
7555476,1103114,L'OREAL PROFESSIONNEL,Hair,589.0,
7599286,1143927,FAE BEAUTY,Makeup,590.0,
7543191,1087292,Etude,Makeup,591.0,
7617538,1171591,L'Oreal Paris,Makeup,592.0,500+ units sold in the last month
7549836,1085845,Amazon Series,Hair,593.0,
7532968,944700,Daily Life Forever52,Makeup,594.0,
8732702,1189745,KRYOLAN,Makeup,595.0,
9576845,1199588,PAULA'S CHOICE,Skin,596.0,
10785763,REWARD-1157731,TIRTIR,Makeup,597.0,
9347316,1192907,CLINIQUE,Skin,598.0,
7538507,934833,The Face Shop,Skin,599.0,1000+ units sold in the last month
7600082,1143604,Laneige,Skin,600.0,
7572386,1055859,Wellbeing Nutrition,Wellness,601.0,
7548125,1079474,Aqualogica,Skin,602.0,500+ units sold in the last month
10973242,1197250,Klairs,Skin,603.0,
7565292,1111596,Tresemme,Hair,604.0,500+ units sold in the last month
8624813,COMBO_250901084909014-4CK_,The Face Shop,Makeup,605.0,
8576599,1179537,FENTY BEAUTY,Makeup,606.0,
7549442,1084645,Estee Lauder,Skin,607.0,
10786510,REWARD-1188833,hince,Makeup,608.0,
8576396,1179466,FENTY BEAUTY,Makeup,609.0,
7576596,COMBO_231110100535-JN0,QOD Professional,Hair,610.0,
9462054,1199116,PAULA'S CHOICE,Skin,611.0,
8878044,1193363,M.A.C,Makeup,612.0,
7575770,COMBO_231020065014-2_L,WishCare,Hair,613.0,
8802691,1180129,Maybelline New York,Makeup,614.0,
7576610,COMBO_231111111700-Q6M,GK Hair,Hair,615.0,
7617532,1171588,L'Oreal Paris,Makeup,616.0,
7541325,1075736,PAC,Makeup,617.0,
7610440,REWARD-1018150,Nivea,Bath & Body,618.0,
7574176,1126091,The Derma Co,Bath & Body,619.0,
7502059,1020792,L'Oreal Paris,Makeup,620.0,
10976931,1198697,Soulflower,Hair,621.0,
7602364,1147986,Marc Jacobs,Fragrance,622.0,
7543189,1087355,Etude,Makeup,623.0,
8929202,1196175,KERASTASE,Hair,624.0,
7613567,1164841,Axis-Y,Skin,625.0,
7608584,1158440,Sheglam,Makeup,626.0,
7559191,891942,Lakme,Makeup,627.0,500+ units sold in the last month
7578308,1131129,Philips,Tools & Appliances,628.0,
9462049,1199123,PAULA'S CHOICE,Skin,629.0,
7543062,1067204,CLINIQUE,Skin,630.0,500+ units sold in the last month
7617148,1169817,Nexxus,Hair,631.0,
8640832,1183950,Rom&nd,Makeup,632.0,
7557282,1102100,Cetaphil,Mom & Baby,633.0,
7608514,1158509,Sheglam,Makeup,634.0,
10786480,REWARD-1144192,Dream. Immerse. Play.,Fragrance,635.0,
9462047,1199112,PAULA'S CHOICE,Skin,636.0,
7602985,1149382,COSRX,Skin,637.0,1000+ units sold in the last month
7558257,1107081,The Derma Co,Skin,638.0,1000+ units sold in the last month
9462058,1199120,PAULA'S CHOICE,Skin,639.0,
7612923,1164210,L'Oreal Paris,Hair,640.0,
7574206,1126088,The Derma Co,Skin,641.0,500+ units sold in the last month
7607187,1156010,Laneige,Skin,642.0,500+ units sold in the last month
7597674,1140348,PIXI,Makeup,643.0,
7549703,1084820,The Derma Co,Skin,644.0,
8915492,1195946,HYUE,Makeup,645.0,
7559240,891958,Lakme,Makeup,646.0,
7600992,1147380,Plum,Fragrance,647.0,
7568366,1120004,Daily Life Forever52,Makeup,648.0,
7613551,1156659,Dove,Bath & Body,649.0,500+ units sold in the last month
7578739,1130978,Schwarzkopf Professional,Hair,650.0,
7607051,1154017,OUAI,Hair,651.0,
7533507,939558,Faces Canada,Makeup,652.0,
7549245,1053543,L'Oreal Paris,Hair,653.0,
8854448,1189106,Milk Shake,Hair,654.0,
8666905,1185606,Foxtale,Skin,655.0,
7541292,1076812,PAC,Makeup,656.0,
8609273,1171762,Beautywise,Wellness,657.0,
7532261,1023871,Plum,Skin,658.0,500+ units sold in the last month
9078929,1190561,LA PRAIRIE,Skin,659.0,
7547393,1018306,Dove,Bath & Body,660.0,500+ units sold in the last month
7578946,COMBO_231228045722-3TV,Nivea,Bath & Body,661.0,
8639168,1183503,WishCare,Hair,662.0,
7550744,1091975,Benefit Cosmetics,Makeup,663.0,
7536945,960179,De Fabulous,Hair,664.0,
8714198,1187691,Inde Wild,Hair,665.0,
10439846,1187641,Eclipse Solaire,Skin,666.0,
7596554,1140737,M.A.C,Makeup,667.0,
7597910,1143216,Beauty of Joseon,Skin,668.0,500+ units sold in the last month
7601948,1143592,Lakme,Skin,669.0,500+ units sold in the last month
7591082,1133704,SKIN1004,Skin,670.0,500+ units sold in the last month
7616256,1169892,Rom&nd,Makeup,671.0,
7572175,1123628,Innisfree,Skin,672.0,500+ units sold in the last month
7567194,1116355,Huda Beauty,Makeup,673.0,
10786183,REWARD-1157740,TIRTIR,Makeup,674.0,
10781305,REWARD-963784,Wet n Wild,Makeup,675.0,
8578512,1181418,FENTY BEAUTY,Makeup,676.0,
7592549,1135551,Maybelline New York,Makeup,677.0,
7532196,989878,L'occitane,Bath & Body,678.0,
7612922,1164209,L'Oreal Paris,Hair,679.0,500+ units sold in the last month
7578281,1125115,Lador,Hair,680.0,
10785814,REWARD-1169948,L'Oreal Paris,Hair,681.0,
7698039,1178159,Urban Yog,Tools & Appliances,682.0,500+ units sold in the last month
9462064,1199124,PAULA'S CHOICE,Skin,683.0,
7520393,958030,Cadiveu,Hair,684.0,
8640830,1183942,Rom&nd,Makeup,685.0,
10785687,REWARD-1196088,Burberry,Fragrance,686.0,
7545408,1080964,RENEE,Fragrance,687.0,
8686764,1186832,PAC,Makeup,688.0,
7619574,1173345,Inde Wild,Makeup,689.0,
8627352,1181911,L'Oreal Paris,Hair,690.0,500+ units sold in the last month
7612648,1162055,Axis-Y,Skin,691.0,
7530172,963815,Wet n Wild,Makeup,692.0,
7576603,COMBO_231110100532-5DO,De Fabulous,Hair,693.0,
7599422,1132178,Akind,Skin,694.0,
8602443,1165284,Sol de Janeiro,Fragrance,695.0,
7610439,REWARD-1143210,Beauty of Joseon,Skin,696.0,
7539672,949256,Lakme,Skin,697.0,1000+ units sold in the last month
7554548,973035,Maybelline New York,Makeup,698.0,
7611461,REWARD-1141446,Caudalie,Skin,699.0,
7559274,1013654,Lakme,Skin,700.0,
8732778,1189738,KRYOLAN,Makeup,701.0,
7612924,1164213,L'Oreal Paris,Hair,702.0,
7611627,1159655,Sheglam,Makeup,703.0,
7591096,1133713,SKIN1004,Skin,704.0,
7567323,1116526,Huda Beauty,Makeup,705.0,
7602454,1149672,The Derma Co,Skin,706.0,
7610751,1161431,The Ordinary,Skin,707.0,
9230090,1195331,The Face Shop,Skin,708.0,
10688793,1196581,COSRX,Skin,709.0,
10945839,1198294,Philips,Men,710.0,
8602419,1165088,Sol de Janeiro,Bath & Body,711.0,
8576572,1179629,FENTY BEAUTY,Makeup,712.0,
9462056,1199109,PAULA'S CHOICE,Skin,713.0,
7549541,1088083,Sebamed,Mom & Baby,714.0,
8689064,COMBO_251028094646492--9H-,Rom&nd,Makeup,715.0,
7615823,1158644,Sheglam,Makeup,716.0,
10786348,REWARD-1186589,Anastasia Beverly Hills,Makeup,717.0,
8699814,1187867,PAC,Makeup,718.0,
7594278,1136963,Innisfree,Makeup,719.0,
8878054,1193384,M.A.C,Makeup,720.0,
7547368,952466,Johnson's Baby,Mom & Baby,721.0,
7609474,1148351,Aravi Organic,Men,722.0,
10786277,REWARD-1129475,Kundal,Hair,723.0,
7529300,946592,Daily Life Forever52,Makeup,724.0,
7617114,REWARD-1162044,Axis-Y,Skin,725.0,
8780325,1190066,Be Bodywise,Hair,726.0,
7568278,1120616,Lakme,Makeup,727.0,500+ units sold in the last month
7526892,1053296,Maybelline New York,Makeup,728.0,
7591052,1134270,Lakme,Makeup,729.0,500+ units sold in the last month
10786400,REWARD-1192481,Sol de Janeiro,Fragrance,730.0,
7614619,1166784,Fixderma,Fragrance,731.0,
7549725,1083448,The Derma Co,Bath & Body,732.0,
10786380,REWARD-1118115,Profusion Cosmetics,Makeup,733.0,
8576412,1179475,FENTY BEAUTY,Makeup,734.0,
7545904,1022169,Bioderma,Skin,735.0,
8732714,1189736,KRYOLAN,Makeup,736.0,
7611468,REWARD-1116355,Huda Beauty,Makeup,737.0,
7554342,1090035,Bioderma,Skin,738.0,500+ units sold in the last month
7540743,1020829,Maybelline New York,Makeup,739.0,
9347318,1192908,CLINIQUE,Skin,740.0,
7602686,1147703,Aqualogica,Fragrance,741.0,
7554352,1090037,Bioderma,Skin,742.0,
7598382,1143680,Treecell,Hair,743.0,
8726234,1188858,hince,Makeup,744.0,
8878047,1193362,M.A.C,Makeup,745.0,
9462057,1199121,PAULA'S CHOICE,Skin,746.0,
10748158,1199553,Versace,Fragrance,747.0,
7608431,1154595,The Ordinary,Skin,748.0,
8627349,1181909,L'Oreal Paris,Hair,749.0,
7611992,1162467,Plum,Bath & Body,750.0,
7540551,949456,Lakme,Makeup,751.0,
7506416,939283,Plum,Fragrance,752.0,
7558434,1103919,The Body Shop,Bath & Body,753.0,
7601292,1146358,Real Techniques,Makeup,754.0,
8576443,1179431,FENTY BEAUTY,Makeup,755.0,
9558532,1198150,Plum,Bath & Body,756.0,
7608904,REWARD-1089806,LOVE beauty AND planet,Hair,757.0,
8647444,1185373,Re'equil,Skin,758.0,
7543313,1085638,Moroccanoil,Hair,759.0,
7501539,940738,L'Oreal Paris,Makeup,760.0,500+ units sold in the last month
7540773,940375,Maybelline New York,Makeup,761.0,500+ units sold in the last month
8602627,1181413,mCaffeine,Bath & Body,762.0,
7540826,1020876,Maybelline New York,Makeup,763.0,500+ units sold in the last month
9576844,1199590,PAULA'S CHOICE,Skin,764.0,
7618792,1173181,Plum,Skin,765.0,500+ units sold in the last month
8622241,COMBO_250826160932894-1UNZ,Lakme,Makeup,766.0,
9329742,1193569,Estee Lauder,Skin,767.0,
7608822,1157748,TIRTIR,Makeup,768.0,
7595298,1138403,KIKO Milano,Makeup,769.0,
7540753,940610,Maybelline New York,Makeup,770.0,
7608770,1157719,TIRTIR,Makeup,771.0,
7591568,1134349,Caudalie,Skin,772.0,
10973241,1197248,Klairs,Skin,773.0,
7600991,1147379,Plum,Fragrance,774.0,
8585188,1179189,Foxtale,Skin,775.0,
7607265,1156419,Huda Beauty,Makeup,776.0,
7613582,1163969,SKIN1004,Skin,777.0,500+ units sold in the last month
8667053,1186778,Estee Lauder,Makeup,778.0,
8829566,REWARD-1159463,Tira,Makeup,779.0,
7534091,1072693,Fixderma,Skin,780.0,500+ units sold in the last month
7609356,1154417,The Ordinary,Skin,781.0,
8928260,1191940,M.A.C,Makeup,782.0,
7592442,1134500,Calvin Klein,Fragrance,783.0,
9693095,1198698,Innisfree,Skin,784.0,
8632344,1183980,Laneige,Skin,785.0,
8929203,1196169,KERASTASE,Hair,786.0,
7597407,1137398,Maybelline New York,Makeup,787.0,
7608427,1154581,The Ordinary,Skin,788.0,
8639716,1185573,Moxie Beauty,Hair,789.0,
8667076,1186780,Estee Lauder,Makeup,790.0,
8640820,1183944,Rom&nd,Makeup,791.0,
7613723,1164623,Milk Shake,Hair,792.0,
8929204,1196196,KERASTASE,Hair,793.0,
7549247,1053545,L'Oreal Paris,Hair,794.0,500+ units sold in the last month
7576753,COMBO_231117112930-HJY,Love Beauty & Planet,Hair,795.0,1000+ units sold in the last month
7609119,1157783,TIRTIR,Skin,796.0,
10365557,1194042,Smashbox,Makeup,797.0,
7554343,1090020,Bioderma,Skin,798.0,
7612879,1162382,Wellbeing Nutrition,Wellness,799.0,
9325691,COMBO_260331041945787-JI4G,Be Bodywise,Fragrance,800.0,
7569726,1121938,Etude,Makeup,801.0,
8904217,1195432,Lakme,Makeup,802.0,
7575445,COMBO_231016085232-7PK,Maybelline New York,Makeup,803.0,
7571199,1121067,Charmacy Milano,Makeup,804.0,
8732775,1189733,KRYOLAN,Makeup,805.0,
7589206,1132100,mCaffeine,Skin,806.0,
7593995,1137045,Minimalist,Fragrance,807.0,
11401700,1201012,Bioderma,Skin,808.0,
7535952,1049426,Plum,Bath & Body,809.0,
7612890,1162327,Etude,Makeup,810.0,
7541761,1076330,PAC,Makeup,811.0,
7608775,1157731,TIRTIR,Makeup,812.0,
7546984,1080019,Lakme,Makeup,813.0,
7571575,1120083,Burberry,Fragrance,814.0,
7546973,1074026,Lakme,Skin,815.0,
9462065,1199126,PAULA'S CHOICE,Skin,816.0,
9232977,1197957,Inde Wild,Skin,817.0,
7551178,1086251,WishCare,Bath & Body,818.0,
7619030,1172538,Etude,Makeup,819.0,
8878062,1193328,M.A.C,Makeup,820.0,
7508495,1023416,Klairs,Skin,821.0,
7548243,1013409,Simple,Skin,822.0,
7613048,1162414,Augustinus Bader,Skin,823.0,
